id;name;salary_from;salary_to;salary_currency;salary_gross;description;employer_name;area_id;area_name;published_at
37646545;PHP-разработчик (1С-Битрикс) - Junior;70000;70000;RUR;FALSE;"<p><strong>Обязанности:</strong></p> <ul> <li>Интеграция верстки в систему 1С-Bitrix</li> <li>Разработка и модификация шаблонов и компонентов</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Желание учиться и развиваться</li> <li>Умение разбираться в чужом коде и следовать стандарту</li> <li>Хорошие знания PHP, MySQL</li> <li>Начальные знания системы контроля версий GIT</li> <li>Опыт разработки проектов на CMS Bitrix от 1 года</li> <li>Несколько выполненных проектов с возможностью их демонстрации</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>График работы 5/2 с 10:00 до 19:00 (обсуждается)</li> <li>Офис в 10 минутах от м. Нагатинская</li> <li>Интересные задачи и возможности для профессионального развития;</li> <li>Испытательный срок 3 месяца</li> <li>Бесплатный кофе, чай и плюшки</li> </ul>";Natix;1;Москва;2020-06-23
38787702;Программист 1С;70000;70000;RUR;FALSE;"<p><strong>Dostavista</strong> основана в 2012 году. Аналог Uber в курьерской доставке. Курьеры работают через приложения для iOS и Android, доставляют десятки тысяч отправлений ежедневно. Достависта — крупнейшая в Европе служба доставки «день в день». Работаем в 10 странах (Россия, Южная Корея, Индия, Турция, Бразилия, Мексика, Индонезия, Вьетнам, Филиппины, Таиланд, Малайзия) под собственными локальными брендами.</p> <p>Сейчас мы в поиске талантливого Программиста 1С</p> <p><strong>Пара слов о проекте:</strong></p> <ul> <li>обсуждаем архитектуру задачи на берегу, а не после реализации;</li> <li>мы советуемся и реализуем максимально эффективное решение;</li> <li>не хардкодим, если видит подобную реализацию, предлагаем максимально гибкую к настройки системы;</li> <li>мы не ломаем систему 1С, а доработаем в обход типовых решений;</li> <li>разработка состоит из 3 человек, вместе с тобой;</li> </ul> <p><strong>Что нужно будет делать:</strong></p> <ul> <li>доработка, развитие блока управленческого учета (блока 11 стран) разработанного на базе конфигураций 1С (Управление небольшой фирмой);</li> <li>доработка механизмов интеграции между 1С, и сторонними приложениями;</li> <li>устранение ошибок в конфигурациях 1С;</li> <li>перевод конфигураций на новую версию при потребности бизнеса;</li> </ul> <p><strong>Идеальный кандидат имеет:</strong></p> <ul> <li>опыт работы разработчиком 1С от 2 лет в бухгалтерских системах (1С Бухгалтерия предприятия 3.0, 1С Бит Финанс; 1С Управление холдингом);</li> <li>знание азов бухгалтерского учета (желательно);</li> <li>навыки разработки интеграционных инструментов 1С с (web, API, между 1С,GoogleSheet)</li> <li>умение читать чужой код;</li> </ul> <p><strong>Наши условия:</strong></p> <ul> <li>удаленная работа;</li> <li>работаем в условиях фриланс, заключаем договор как с самозанятым;</li> <li>работа по ставке 1400 руб./час;</li> <li>предварительно оцениваем задачи, если нужны доп часы - дооцениваем.</li> </ul>";Dostavista Global;1;Москва;2020-09-02
40008287;Консультант-аналитик 1С;70000;70000;RUR;FALSE;"<p><strong>Компания «НЭП»</strong> занимается разработкой, внедрением и сопровождением информационных систем на платформе 1С, консалтингом. Мы помогаем нашим Заказчикам использовать ИТ-инструменты с максимальной пользой для их бизнеса. Поэтому у нас всегда в наличии задачи, которые требуют нестандартных решений. Наша деятельность - проекты, поддержка и развитие внедренных решений. В основном это ERP, ECM, CRM и ITSM системы, но есть и «классика» - БП, УТ, ЗУП. У нас одновременно идет множество проектов - обследования, аудиты систем, проекты организационных изменений, проекты разработки ПО или внедрения/довнедрения учетных систем, разработки сайтов, внедрения инструментов для удаленной работы и коммуникаций.</p> <p><strong>Мы ищем консультанта-аналитика</strong> по системам электронного документооборота 1С - человека, который понимает, что правильно выстроенные процессы и разработанные регламенты значительно ускоряют любую деятельность и создают организованный порядок в мире.</p> <p>Вы будете работать с двумя блоками задач:</p> <p><strong>Проектами:</strong></p> <ul> <li>Определять требования к документообороту в компаниях Заказчиков;</li> <li>Готовить описания бизнес процессов и моделировать их в 1С: Документооборот;</li> <li>Разрабатывать и внедрять в работу Заказчиков регламенты документооборота;</li> <li>Выявлять функциональные разрывы и готовить ТЗ для разработчиков;</li> <li>Проводить тестирование бизнес-функций разработанных процессов вместе с Заказчиком;</li> <li>Обучать пользователей систем 1С:Документооборот.</li> </ul> <p><strong>Поддержкой:</strong></p> <ul> <li>Развивать уже внедренные системы у Заказчиков;</li> <li>Помогать Заказчику максимально полно использовать инструменты 1С:Документооборот для повышения эффективности его бизнеса;</li> <li>Оказывать консультационную поддержку пользователям систем.</li> <li>Актуализировать пользовательскую документацию.</li> </ul> <p><strong>Нам крайне важны ваши способности и навыки:</strong></p> <ul> <li>Способность выявлять требования у Заказчиков и не упускать важные детали, которые влияют на трудоемкость работ и качество систем.</li> <li>Навык посмотреть на задачу глазами Заказчика, чтобы предложить максимально эффективное для него решение;</li> <li>Знания терминологии предметной области, основы делового документооборота и требований законодательства;</li> <li>Понимание как строить схемы процессов в нотации BPMN;</li> <li>Знания 1С:Документооборот и умение найти решение для Заказчика «вписываясь» в типовой функционал с минимальными изменениями конфигурации;</li> <li>Навык постоянного развития, желание изучать новые предметные области и повышать уровень своей компетенции;</li> <li>позитивный настрой, грамотная письменная и устная речь и ваш круг интересов не ограничен только ит-отраслью. С вами должно быть приятно общаться не только в рамках рабочих задач, но и на кухне за чашкой чая. Коммуникаций будет много, вам будет сложно, если люди вас раздражают ;)</li> </ul> <p>Мы будем рады дополнить нашу командное портфолио для Заказчиков вашими профессиональными сертификатами. Но если их нет, то вы сможете подтвердить свою квалификацию и пройти сертификацию, работая у нас.</p> <p><strong>А еще мы предложим вам:</strong></p> <ul> <li>Работу в офисе (когда хочется ближе к коллегам) и/или удаленно дома. Кстати, в офисе у нас, практически, как дома (кухня, диваны и т.п.) и офис удобно расположен возле м. Пушкинская;</li> <li>Гибкий график, если вы хотите совмещать работу с учебой. </li> <li>Уступки если вам нужно решить личные дела в обмен на готовность поработать ударно и больше чем обычно (все же у нас проекты и это бывает)</li> </ul> <ul> <li>Адекватное руководство, много интересной работы, понятные возможности роста и развития.</li> </ul> <p>Если вы узнали себя и хотите присоединиться к нашей команде, отправляйте свое резюме, мы обязательно свяжемся с вами в ближайшее время.</p> <ul> </ul>";Компания НЭП;1;Москва;2020-11-01
40807458;Программист 1С (удаленно);70000;70000;RUR;FALSE;"<p>Команда CRM4DEV ищет позитивного, креативного и активного специалиста в области 1С Программирования.</p> <p>Наши клиенты развиваются дикими темпами, ставят нам огромное количество новых задач и мы поняли, что нам нужен ТЫ- человек, который вместе с нами будет разрабатывать и совершенствовать наш такой нужный и инновационный продукт: CRM-система для отделов продаж строительных компаний.</p> <p>Обязанности:</p> <ul> <li> <p>Развитие существующей разработки на платформе 1С</p> </li> <li> <p>Опыт использования типового кода и приемов разработки, библиотеки стандартных подсистем, расширений конфигурации</p> </li> <li> <p>Доработка базовых интерфейсов рабочих мест, интеграция сторонних готовых решений</p> </li> <li> <p>Хорошее понимание современных сетевых и клиент-серверных технологий для выполнение работ по реализации стандартных и нестандартных обменов</p> </li> <li> <p>Большая часть задач будет связана с нашей конфигурацией CRM4Dev, но также могут быть некоторые задачи, связанные с типовыми конфигурациями</p> </li> <li> <p>Задачи по автоматизации бизнес процессов компаний-клиентов, подготовке расширенных отчетов</p> </li> </ul> <p>Требования</p> <ul> <li> <p>Опыт программирования в 1С от 1 года, управляемые формы;</p> </li> <li> <p>Знание языков Web-программирования будет плюсом;</p> </li> <li> <p>Работоспособность, гибкость и многозадачность, идейность</p> </li> <li> <p>Опыт в построении запросов к БД;</p> </li> <li> <p>Опыт оптимизации запросов будет плюсом</p> </li> <li> <p>Нацеленность на результат;</p> </li> </ul> <p>Условия:</p> <ul> <li> <p>График работы 5/2 – гибкий, в режиме 8-часового рабочего дня для Тюмени; для других городов удаленное сотрудничество.</p> </li> <li> <p>Стабильную заработную плату (размер определяется по результатам собеседования) вместе профессиональным ростом будет расти и зарплата;</p> </li> <li> <p>Оформление согласно ТК РФ;</p> </li> <li> <p>Комфортабельное рабочее место, уютный офис, дружный коллектив.</p> </li> </ul>";Фодев;95;Тюмень;2020-12-31
41635603;Программист 1С;70000;70000;RUR;FALSE;<p><strong>Обязанности:</strong></p> <ul> <li>Выполнение задач и доработок конфигураций на платформе «1С:Предприятие 8.3.»</li> <li>Разработка и адаптация отчетов и обработок</li> <li>Обновление модифицированных типовых конфигураций</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт успешного программирования и разработки на платформе «1С:Предприятие» приветствуется</li> <li>Наличие сертификатов 1С уровня профессионал, специалист желательно</li> <li>Системность, аналитические способности, умение работать в команде, ориентация на результат</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Интересные задачи, участие в различных крупных проектах</li> <li>Дополнительная оплата работы над проектами</li> <li>Своевременную официальную заработную плату</li> <li>Работа в офисе (удаленное сотрудничество не рассматриваем)</li> <li>Итоговый уровень заработной платы обсуждается на собеседовании</li> <li>Реальные возможности профессионального и карьерного роста</li> <li>Повышение квалификации: корпоративные курсы, семинары, тренинги, возможность получить сертификаты 1С</li> <li>Полное соблюдение ТК РФ (оформление, оплата больничных, отпусков и пр.)</li> <li>Поддержку коллег и наставника на период испытательного срок</li> <li>Комфортные условия работы (уютный офис, комната отдыха, столовая)</li> <li>Корпоративные мероприятия</li> </ul>;Стройландия;70;Оренбург;2021-01-18
37009668;Веб-разработчик PHP (1С-Битрикс);65000;90000;RUR;FALSE;"<p>Привет! Мы ищем в команду перспективного веб-разработчика, имеющего опыт разработки на 1С-Битрикс от 1 года.</p> <p>Если ты устал клепать сайты на шаблонах и тебе небезразлично собственное портфолио, то смело откликайся. В нашей команде ты не встретишь безразличия к качеству создаваемых проектов, начиная от безупречно проработанного дизайна и вёрстки, до грамотной интеграции функционала на CMS и фреймворки с учётом всех оптимизации производительности и SEO-рекомендаций. Портфолио предоставим по запросу :)</p> <p><strong>Чем предстоит заниматься сразу:</strong></p> <ul> <li>Интегрировать интернет-магазины и корпоративные сайты на 1С Битрикс.</li> <li>Разрабатывать новый и поддерживать существующий функционал.</li> <li>Интегрировать платежные системы, службы доставки и др. по API.</li> <li>Оценивать задачи и укладываться в сроки.</li> <li>Работать в команде.</li> </ul> <p><strong>Чему можно научиться у нас:</strong></p> <ul> <li>Умение грамотно выстраивать структуру проектов на 1С Битрикс.</li> <li>Работа с технологиями: Composer, RabbitMQ, Redis, Docker, Elastic Search.</li> <li>Работа с фреймворками Laravel/Symfony.</li> <li>Построение continuous delivery / continuous integration на базе GitLab CI и Deployer.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт работы с php (ООП) и 1С-Битрикс / Bitrix API / D7 от 1 года в роли разработчика.</p> </li> <li> <p>Глубокое знание компонента &quot;Интернет-магазин&quot; Битрикса и наличие опыта работы с ним и его кастомизации.</p> </li> <li> <p>Опыт написания нестандартного функционала.</p> </li> <li>Уверенные знания HTML, CSS, JavaScript, MySQL.</li> <li> <p>Наличие портфолио.</p> </li> <li>Опыт взаимодействия с SSH консолью (бэкапы, кроны, права на файлы и т.д.).</li> <li> <p>Опыт работы с системой контроля версий GIT (используем GitLab).</p> </li> <li> <p>Умение оценивать задачи и укладываться в сроки.</p> </li> <li> <p>Ответственность, самостоятельность и проактивность, высокая скорость работы.</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт интеграции со сторонними API.</li> <li>Опыт написания собственных типов свойств ИБ и Заказов.</li> <li>Опыт администрирования *nix-систем.</li> <li>Знание других CMS, фреймворков, языков программирования.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Удаленную работу 8 часов в день, 5/2, гибкое начало рабочего дня.</p> </li> <li> <p>Своевременную заработную плату от 60 000 до 90 000 ₽ на руки.</p> </li> <li>Регулярное увеличение ЗП по мере повышения уровня самостоятельности и качества кода. Возможность карьерного роста.</li> <li>Адекватное руководство, возможность влиять на процессы в компании.</li> <li>Работу в команде профессионалов разного профиля (SEO-специалисты, дизайнеры, верстальщики и др.).</li> <li>Friendly-коллектив, отсутствие бюрократизма, доступ к корпоративной базе знаний.</li> <li>Оплата обучающих курсов и м</li> <li>Испытательный срок – 3 месяца.</li> </ul>";Oxem Studio;1;Москва;2020-06-05
38556781;1С-Битрикс разработчик (удаленно);60000;140000;RUR;TRUE;"<p>Нашей команде необходим web разработчик на системе 1С Битрикс.</p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Разработка проектов на 1С Битрикс, Битрикс24, поддержка более старых, развитие, обновление;</p> </li> <li> <p>Вносить небольшие правки в верстку;</p> </li> <li> <p>Разработка и доработка модулей для 1С-Bitrix, в том числе нестандартных;</p> </li> <li> <p>Разработка обмена веб сервиса с учетными системами (CRM, ERP на стороне сайта);</p> </li> <li> <p>Работа с внешними API.</p> </li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li> <p>Знание 1С Битрикс;</p> </li> <li> <p>Хорошие знания PHP, HTML, CSS, JS;</p> </li> <li> <p>Знание других языков и фреймворков является вашим дополнительным преимуществом;</p> </li> <li> <p>Умение работать Git, Bitbucket, Jira;</p> </li> <li> <p>Написания понятного валидного кода.</p> </li> </ul> <p> </p> <p> </p> <p> </p> <p><strong>Что мы ждем от будущих коллег:</strong></p> <ul> <li> <p>Ориентация на результат;</p> </li> <li> <p>Исполнительность;</p> </li> <li> <p>Выполнение работ в поставленные сроки;</p> </li> <li> <p>Желание в непрерывном развитии;</p> </li> <li> <p>Инициативность.</p> </li> </ul> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Удаленная работа из любой точки мира;</p> </li> <li> <p>Интересные и нестандартные задачи и проекты;</p> </li> <li> <p>Работа в дружном коллективе;</p> </li> <li> <p>Современные способы управления процессами;</p> </li> <li> <p>Вертикальный и горизонтальный карьерный рост;</p> </li> <li> <p>Обучение и тренинги для повышения профессиональных компетенций;</p> </li> <li> <p>Индивидуальный подход к сотруднику:</p> </li> <li> <p>Возможность выбора удобного графика работы;</p> </li> <li> <p>Возможность совмещения с учебой, другой работой;</p> </li> <li> <p>Учет рабочего времени через TimeDoctor;</p> </li> <li> <p>Индивидуальные планы развития;</p> </li> <li> <p>Полностью официальное трудоустройство по ТК РФ, оплачиваемый отпуск и больничный;</p> </li> <li> <p>Конкурентоспособная заработная плата, по результатам собеседования;</p> </li> </ul>";Джилаб;1;Москва;2020-09-02
38092197;Консультант-аналитик 1С;60000;100000;RUR;FALSE;"<p><em>Вакансия без разъездов и с окладом. В том числе рассматриваем кандидатов, с небольшим опытом работы, готовых учиться и развиваться в профессии.</em></p> <p><strong>Кто нужен и почему?</strong></p> <p>Нужен человек на проекты, который способен разобраться в сумбурных требованиях клиентов и трансформировать их в четкую логику архитектурного решения и технического задания.</p> <p><strong>Что нужно делать?</strong></p> <p>Участвовать в проектах в роли бизнес-аналитика: проводить обследования, разрабатывать проектную документацию и ТЗ, ставить задачи разработчикам, сдавать работу клиентам, консультировать, обучать, разрабатывать инструкции.<br />Анализировать учетные системы клиентов, разрабатывать техническую и пользовательскую документацию.<br />Взаимодействовать с клиентами.</p> <p><strong>Как понять что вы нам подходите?</strong></p> <ul> <li>вы уже работали во франче или на стороне заказчика в качестве консультанта 1С или бизнес-аналитика;</li> <li>вас не раздражает общение с людьми;</li> <li>вы хорошо знакомы типовыми конфигурациями (УПП, Бухгалтерия, ЗУП, ERP);</li> <li>вы, также как и мы, считаете, что сроки надо соблюдать и обладаете этим крутым навыком;</li> <li>вы не впадаете в ступор, сталкиваясь со сложной задачей, умеете открыть рот и спросить или обладаете сверхъестественными навыками гугления;</li> <li>вы честны перед собой и окружающими.</li> </ul> <p>Некоторыми пунктами, кроме последнего, можно пренебречь.</p> <p>Будет здорово, если вы однажды (или многажды) напряглись и получили сертификат 1С:Специалист, но мы также понимаем, что можно быть отличным специалистом и без бумажки.</p> <p><strong>Как понять, что мы вам подходим?</strong></p> <p>У нас небольшая компания и вытекающие из этого плюсы и минусы:</p> <p>Совсем нет бюрократии, отпуск не надо планировать заранее за год. Мы дружим внутри коллектива и хотим, чтобы частью команды становились такие же вменяемые люди, как мы, с которыми будет приятно работать.</p> <p>За все время существования (а это больше 10 лет) мы ни разу не задерживали зарплату.</p> <p>Возможностей для реализации профессиональных амбиций сколько угодно - мы с удовольствием поддерживаем и оплачиваем обучение сотрудников.</p> <p>Если мы с вами поработаем и поймем, что вы самостоятельны и ответственны, то вы вполне можете работать из дома и по удобному вам графику, не тратя время на дорогу в офис.</p> <p><strong>И коротенечко:</strong></p> <ul> <li>нужен аналитик, готовый коммуницировать с заказчиками и структурировать их хотелки;</li> <li>конечно же, мы работаем в соответствии с Трудовым кодексом;</li> <li>если вы хорошо делаете то, что умеете, то зарабатываете у нас столько, сколько хотите - мы гарантируем вам ежемесячный фиксированный оклад, в зависимости от ваших компетенций, а на верхнюю границу заработка вы влияете сами;</li> <li>зарплату платим регулярно и без задержек;</li> <li>офис в минуте пешком от метро Площадь Ильича/Римская и платформы Серп и Молот.</li> </ul>";Гранд Проект;1;Москва;2020-07-17
39084440;Fullstack-программист / Web-разработчик 1С Битрикс;60000;100000;RUR;FALSE;"<p>В связи с расширением интернет агентства притягиваем <strong>хорошего человека</strong> на позицию Fullstack-программист / Web-разработчик 1С Битрикс с перспективой роста до руководителя отдела технической поддержки / руководителя отдела разработки / технического директора, <strong>работа удалённая</strong></p> <p>Чтобы сэкономить ваше время - читайте дальше если вы: опытный Web-разработчик, умеете и любите кодить. Стек - <strong>1C Битрикс</strong>, PHP, JavaScript, HTML5, CSS, SQL</p> <p><strong>Условия:</strong></p> <ul> <li>Работа удалённая, не требует посещения офиса. Регион проживания не имеет значения. Обязательно наличие ноутбука/ПК, быстрый стабильный интернет, микрофон и веб-камера</li> <li>После испытательного срока, при вашем желании - возможен перевод в штат в один из наших филиалов (Москва, Санкт-Петербург, Тольятти)</li> <li>После прохождения испытательного срока заработная плата формируется из 4-х частей: фиксированная часть, отработанные часы, KPI и Бонусы</li> <li>Суммарная заработная плата на испытательном сроке (2 месяца): 30 000 - 50 000 рублей, после испытательного срока: от 60 000 и выше.</li> <li>Если вы внимательно ознакомились с вакансией - обязательно откликнитесь на вакансию и при отклике на вакансию напишите слово &quot;ракета&quot;</li> <li>График: 5/2, плавающее начало дня (8-11 утра)</li> <li>Перспективы роста до руководителя отдела технической поддержки / руководителя отдела разработки / технического директора</li> <li>Обучение и повышение квалификации за счет компании по профилю деятельности</li> </ul> <p><strong>4 основных требования:</strong></p> <ul> <li>Нам нужен хороший человек. Наш слоган - сделано с любовью. Желание помогать другим, делать себя и мир вокруг себя лучше.</li> <li>Любовь к коду, любовь к людям. Умение и желание общаться с людьми, помогать и получать от этого кайф</li> <li>Умение и опыт разработки 1С Битрикс</li> </ul> <p><br /><strong>Требования:</strong></p> <ul> <li>Опыт и знание основного стека - 1C Битрикс, PHP, JavaScript, HTML5, CSS, SQL. Сверстать страницу с нуля, &quot;натянуть&quot; вёрстку на Битрикс, разработать калькулятор или наладить интеграцию товаров по API от поставщика - несколько примеров типовых задач.</li> <li>Умение работать в условиях большого числа изменений, сохраняя спокойствие и сфокусированность на целях проекта.</li> <li>Хорошие навыки работы с командой - помогать работать и достигать цели, ставить задачи и контролировать ход из реализации</li> <li>Способность общаться на грамотном русском - устно и письменно.</li> <li>Терпимость к мнениям, вкусам и взглядам других людей, способность быть профессионалом в любой ситуации.</li> </ul> <p><strong>В какой области нужно будет работать:</strong></p> <p>Разработка и оптимизация корпоративных сайтов и интернет магазинов преимущественно на платформе 1С Битрикс, техническая поддержка сайтов, техническая оптимизация сайтов</p> <p><strong>От вас потребуется обладание особыми умениями и чертами характера:</strong></p> <ul> <li>Способность решить вопрос Клиента, даже если рабочий день закончился 3 минуты назад.</li> <li>Умение мягко привести в соответствие желания и ожидания заказчика с реальными технологическими возможностями.</li> <li>Способность вести одновременно несколько проектов и не упускать детали.</li> <li>Умение четко ставить задачи команде.</li> <li>Ответственность, проактивность, коммуникабельность.</li> </ul> <p><strong>Обязанности:</strong></p> <p>Разработка сайтов с нуля, техническая поддержка, доработка и модернизация сайтов и сервисов.</p> <p>Это включает в себя:</p> <ul> <li>Самостоятельную реализацию задач по техподдержке и разработке (Веб-программирование, Front-end, Back-end, менеджмент-задачи)</li> <li>Формирование технических заданий.</li> <li>Коммуникацию с заказчиком.</li> <li>Оценку трудозатрат и сроков на реализацию задач</li> <li>Создание и ведение отчетной документации.</li> <li>Ведение текущих проектов, консультирование клиентов по функционалу и администрированию сайта, обработка входящих задач</li> <li>Участие в предпродажной подготовке проектов</li> </ul>";Интернет агентство Cometric;1;Москва;2020-09-10
36614946;Junior веб-разработчик PHP (1С-Битрикс);60000;90000;RUR;FALSE;<p>Привет! На связи веб-студия Oxem.<br />С 2014 года мы создаём, поддерживаем и развиваем проекты на базе 1С-Битрикс, а также сложные веб-сервисы, используя современные фреймворки Laravel/Symfony, разрабатываем собственные SAAS решения для amoCRM.</p> <p>Мы активно расширяемся и ищем талантливого веб-разработчика, который дополнит нашу команду. Человека, неравнодушного к современным технологиям, готового быстро учиться и осваивать стек технологий, как самостоятельно, так и при поддержке старших коллег.</p> <p><strong>Мы ищем человека, который “горит” разработкой, технологиями, инструментами настолько, что пишет код, читает профильные статьи и книги, решает задачи, потому что ему это очень нравится, а не по принуждению. Если Вы узнали себя в этом описании, но у Вас нет опыта работы в команде над большим проектом, при этом у Вас есть желание стать продвинутым разработчиком, напишите нам. Со своей стороны мы гарантируем поддержку, всестороннее обучение и наставничество. А от тебя мы ждем максимальной вовлеченности и отдачи!</strong></p> <p><strong>Наш подход к разработке:</strong></p> <p>Мы подбираем инструменты, исходя из поставленных задач, следим за стройностью архитектуры, применяем подходы CD/CI, выстроили и развиваем соответствующие процессы на базе GitLab и Deployer, используем Docker и сервера очередей, внедряем инструменты автоматизированного тестирования. Регулярно проводим Code Review всего, что планирует достичь Production-серверов, постоянно ищем пути оптимизации своей работы и регулярно пополняем корпоративную базу знаний.</p> <p><strong>Чем предстоит заниматься сразу</strong><strong>:</strong></p> <ul> <li>Разрабатывать новый и поддерживать уже реализованный функционал.</li> <li>Интегрировать платежные системы, службы доставки и прочие внешние сервисы по API.</li> <li>Оценивать задачи по времени.</li> <li>Взаимодействовать с проектной командой, делегировать часть задач начинающим разработчикам.</li> </ul> <p><strong>Что предстоит делать в дальнейшем:</strong></p> <ul> <li>Планировать реализацию проектов.</li> <li>Делать крупные проекты на php-фреймворках Laravel и Symfony.</li> <li>Работать с технологиями: composer, docker, GitLab CI + Deployer, RabbitMQ, Redis, Elastic Search.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт работы с php и 1С-Битрикс / Bitrix API / D7 от 1 года.</p> </li> <li> <p>Опыт разработки кастомных магазинов / сервисов на базе Битрикса и их оптимизации.</p> </li> <li> <p>Опыт интеграции со внешними системами по API.</p> </li> <li>Базовые навыки администрирования Unix-систем, разворачивания проектов на dev/prod сервере.</li> <li> <p>Опыт работы с системой контроля версий GIT.</p> </li> <li> <p>Умение оценивать задачи и укладываться в сроки.</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с Docker.</li> <li> <p>Знание любого фреймворка Yii2/Symfony/Laravel.</p> </li> <li> <p>Наличие сданных экзаменов и сертификатов по 1C Битрикс.</p> </li> </ul> <p>Наш идеальный кандидат не ограничивает свой кругозор узким набором технологий, а постоянно развивается, осваивая новые инструменты и подходы, способен подобрать и освоить инструмент, исходя из поставленной задачи, умеет оценивать трудозатраты на реализацию поставленных задач и укладываться в них, способен критически смотреть на вещи, предлагать более оптимальные пути достижения поставленных целей.</p> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Полностью удалённую работа.</p> </li> <li> <p>Своевременную заработную плату от 40 000 до 80 000 ₽ (зависит от опыта работы и навыков).</p> </li> <li>Работа над интересными проектами в технически сильной команде.</li> <li>Молодой дружный коллектив, приятная творческая рабочая атмосфера, прямой контакт с руководством.</li> <li>Обучение, аттестация, оплата обучающих курсов и участия в профессиональных конференциях.</li> <li>Гибкое начало рабочего дня с 9 до 11 утра.</li> <li>Возможность карьерного и профессионального роста, регулярное ревью достижений.</li> <li>Испытательный срок – 3 месяца.</li> </ul> <p><strong>Оплачиваемая стажировка:</strong></p> <p>Для всех кандидатов работа начинается со стажировки. Стажировка помогает узнать и проверить друг друга. Она ничем не отличается от полноценной работы, так что вы сможете заранее понять, нравится ли вам работать с нами, а мы увидим вас в деле. Оплата на период стажировки – 500₽/час.</p> <p>В среднем стажировка длится 2–4 недели. Её можно совмещать с текущей работой или отпуском. Оплата почасовая.</p>;Oxem Studio;1;Москва;2020-05-07
